title,budget,genre,language,runtime,release_month,director_experience,lead_actor_popularity,supporting_cast_rating,marketing_budget,production_house_rating,competition_level,num_screens,franchise,ott_release,country,certification_rating,revenue,roi,revenue_budget_ratio,budget_category,runtime_category,release_season,genre_popularity,category
Movie_1907,16653546.75,Animation,Spanish,136,7,10,80.89,6.97,2205811.09,6.71,Low,1887,No,Yes,USA,G,51571898.9,209.6751681439871,3.096751681439871,Medium,Long,Summer,72,Hit
Movie_1908,13371526.39,Mystery,Tamil,135,12,3,37.66,8.04,1557027.69,9.67,Medium,4034,Yes,Yes,Japan,A,37524378.56,180.62898330038746,2.8062898330038744,Medium,Long,Winter,62,Hit
Movie_1909,4399338.13,Horror,Tamil,145,1,3,68.65,7.21,1508266.51,7.53,Medium,1002,Yes,Yes,Canada,PG-13,12894461.35,193.1000293446414,2.9310002934464143,Low,Long,Winter,68,Average
Movie_1910,9131104.88,Comedy,English,114,2,27,63.11,6.21,1900879.51,6.76,Medium,1102,No,No,South Korea,PG-13,44938755.37,392.15024863453317,4.921502486345332,Low,Standard,Winter,80,Hit
Movie_1911,26954615.25,Horror,Tamil,103,6,15,50.04,3.28,11454704.78,8.85,Medium,4497,No,Yes,Canada,U,74394368.02,175.99862706257696,2.7599862706257694,Medium,Standard,Summer,68,Hit
Movie_1912,5648106.39,Action,Spanish,115,5,4,90.71,3.1,2614968.71,4.37,High,4908,Yes,Yes,France,UA,7089044.12,25.511873015550623,1.2551187301555062,Low,Standard,Spring,85,Average
Movie_1913,22085636.65,Mystery,Telugu,136,10,20,81.57,9.86,6093597.8,6.25,High,1799,No,No,France,PG,61465387.36,178.30480204880126,2.7830480204880126,Medium,Long,Fall,62,Super Hit
Movie_1914,7782687.56,Horror,Hindi,178,2,2,29.0,9.17,1715574.17,8.18,Low,2636,No,No,Canada,PG,20054633.99,157.6826300091122,2.576826300091122,Low,Epic,Winter,68,Hit
Movie_1915,20994081.88,Adventure,Tamil,173,4,28,88.77,6.16,2308173.69,9.84,Low,697,No,Yes,Germany,UA,62118552.9,195.88601804576746,2.9588601804576746,Medium,Epic,Spring,78,Super Hit
Movie_1916,11061027.62,Crime,English,105,5,12,93.65,9.25,3837494.83,9.79,Medium,2361,Yes,No,UK,G,54620491.29,393.81027845222945,4.938102784522294,Medium,Standard,Spring,65,Blockbuster
Movie_1917,28438354.34,Action,Tamil,132,3,14,87.04,7.51,6992868.89,8.31,Medium,4672,No,No,France,PG-13,251131916.47,783.0747147586178,8.830747147586179,Medium,Long,Spring,85,Blockbuster
Movie_1918,18929168.77,Drama,Spanish,143,2,2,36.4,7.9,5433851.38,6.8,Low,3493,No,No,USA,UA,52529662.42,177.50644023657256,2.7750644023657256,Medium,Long,Winter,70,Hit
Movie_1919,3558565.17,Thriller,Hindi,159,10,21,39.51,3.22,462157.8,4.28,Low,3904,Yes,Yes,UK,R,10928942.38,207.11654439083946,3.0711654439083946,Low,Epic,Fall,73,Hit
Movie_1920,11516202.22,Comedy,English,86,7,11,46.94,6.46,4363683.22,6.87,Low,3193,No,No,France,G,58297996.01,406.225879819606,5.062258798196059,Medium,Short,Summer,80,Super Hit
Movie_1921,8848829.12,Animation,Hindi,151,2,20,52.06,3.2,1081431.55,6.36,Medium,3670,Yes,Yes,South Korea,PG-13,26145438.14,195.46777076875009,2.9546777076875004,Low,Epic,Winter,72,Average
Movie_1922,72543264.88,Mystery,Spanish,124,6,4,21.27,9.02,21652267.16,4.02,Medium,2044,No,No,France,PG,113635065.61,56.64454280900295,1.5664454280900295,High,Long,Summer,62,Flop
Movie_1923,15985968.67,Crime,Korean,146,2,9,83.96,9.58,5715795.12,4.99,Low,1029,No,Yes,South Korea,A,43714130.95,173.45312537760657,2.7345312537760655,Medium,Long,Winter,65,Hit
Movie_1924,9551821.78,Sci-Fi,French,130,6,18,61.25,7.82,1364142.87,4.14,High,954,No,No,Japan,R,29630116.63,210.20382616477173,3.102038261647717,Low,Long,Summer,77,Flop
Movie_1925,48664673.25,Fantasy,Telugu,161,4,24,47.34,3.98,22222330.22,9.31,High,527,No,No,USA,A,73915787.59,51.88797674707495,1.5188797674707495,Medium,Epic,Spring,75,Average
Movie_1926,12625418.91,Romance,Korean,137,2,20,93.2,4.11,2833663.12,8.03,High,1900,No,Yes,France,PG-13,33883823.38,168.3778147999685,2.683778147999685,Medium,Long,Winter,74,Average
Movie_1927,135576088.08,Mystery,Hindi,115,10,12,81.87,6.19,46480127.27,6.65,High,3774,Yes,No,Canada,PG-13,701525558.29,417.44047805542783,5.174404780554278,Blockbuster,Standard,Fall,62,Super Hit
Movie_1928,47978674.75,Adventure,English,109,7,13,76.89,8.67,17416698.83,5.4,Low,3798,No,No,Canada,G,214969438.54,348.05205575212347,4.480520557521235,Medium,Standard,Summer,78,Blockbuster
Movie_1929,15862391.78,Romance,Tamil,93,12,5,25.45,4.3,4219792.93,6.98,Low,2245,No,Yes,South Korea,G,24779094.52,56.21285152748888,1.5621285152748887,Medium,Standard,Winter,74,Flop
Movie_1930,20206053.38,Drama,English,163,5,2,80.29,4.69,8462907.1,7.76,Medium,738,No,Yes,USA,R,49271270.86,143.84410915576825,2.4384410915576824,Medium,Epic,Spring,70,Flop
Movie_1931,17856421.63,Sci-Fi,French,176,3,5,33.85,4.08,7186670.25,4.96,Low,1004,No,Yes,UK,UA,25907547.61,45.08812653971815,1.4508812653971814,Medium,Epic,Spring,77,Flop
Movie_1932,37496684.81,Comedy,Tamil,170,11,4,52.38,3.0,7364301.95,9.83,Medium,505,Yes,No,South Korea,U,92903689.63,147.76507603473118,2.4776507603473115,Medium,Epic,Fall,80,Flop
Movie_1933,12933347.59,Romance,Hindi,169,9,6,51.51,5.36,3870828.8,9.33,High,1450,No,No,South Korea,PG,18899595.01,46.13072816981332,1.4613072816981332,Medium,Epic,Fall,74,Flop
Movie_1934,13879476.58,Fantasy,Korean,114,4,10,55.53,9.81,6147391.46,8.19,Medium,3718,No,No,Canada,U,118263416.19,752.0740354172635,8.520740354172636,Medium,Standard,Spring,75,Blockbuster
Movie_1935,54223746.62,Drama,Telugu,152,6,9,61.73,6.16,5533483.32,9.61,High,4522,No,No,France,PG,132565729.36,144.47910301923733,2.444791030192373,High,Epic,Summer,70,Hit
Movie_1936,18400022.97,Horror,Telugu,103,11,20,98.64,6.97,2463429.73,6.87,Low,4594,No,Yes,UK,G,156885725.51,752.6387481460845,8.526387481460846,Medium,Standard,Fall,68,Blockbuster
Movie_1937,8600644.88,Mystery,Japanese,154,9,18,69.35,4.46,2396398.84,4.04,Low,4718,No,Yes,India,U,13352107.57,55.245423526892544,1.5524542352689255,Low,Epic,Fall,62,Hit
Movie_1938,24062229.43,Comedy,Tamil,129,9,17,83.41,6.33,11984595.55,7.83,Medium,3137,Yes,No,South Korea,G,212217695.88,781.953588288099,8.81953588288099,Medium,Long,Fall,80,Blockbuster
Movie_1939,25368996.95,Mystery,Telugu,152,8,12,27.72,8.67,11266595.78,4.81,High,4216,Yes,No,South Korea,U,129063149.85,408.7436058444557,5.087436058444557,Medium,Epic,Summer,62,Super Hit
Movie_1940,81943927.37,Horror,English,113,8,25,76.85,7.2,29315754.87,8.1,Low,2636,Yes,Yes,Germany,G,694313467.55,747.3031374429715,8.473031374429716,High,Standard,Summer,68,Blockbuster
Movie_1941,13043556.32,Drama,English,167,9,3,84.97,3.91,5443638.17,6.1,High,681,No,No,Germany,UA,16861103.19,29.267684183235087,1.2926768418323509,Medium,Epic,Fall,70,Flop
Movie_1942,24118716.93,Action,French,95,8,28,23.78,3.56,10009661.33,9.28,Medium,4253,No,Yes,Canada,A,75375614.76,212.51917329915779,3.1251917329915777,Medium,Standard,Summer,85,Super Hit
Movie_1943,6275313.76,Crime,Japanese,173,11,27,39.89,5.51,1557709.36,5.39,Medium,568,Yes,Yes,UK,A,17996711.3,186.78584033063555,2.8678584033063554,Low,Epic,Fall,65,Average
Movie_1944,25789963.67,Adventure,Telugu,158,7,7,60.17,6.27,3342897.09,9.37,Low,1269,Yes,No,UK,G,141484975.47,448.6047878174463,5.486047878174463,Medium,Epic,Summer,78,Super Hit
Movie_1945,9469416.36,Crime,Hindi,82,5,5,21.13,9.77,3344077.14,4.06,Medium,3710,No,Yes,UK,R,28263432.06,198.4706869516085,2.984706869516085,Low,Short,Spring,65,Average
Movie_1946,46595626.65,Mystery,Tamil,161,1,25,96.03,4.49,9183901.68,9.78,Medium,3818,No,Yes,France,R,239401538.27,413.7854246885635,5.137854246885636,Medium,Epic,Winter,62,Super Hit
Movie_1947,25518843.75,Animation,Telugu,153,10,24,28.32,6.07,2715845.56,4.72,Medium,4188,No,Yes,UK,PG-13,71052525.99,178.43160405729589,2.784316040572959,Medium,Epic,Fall,72,Average
Movie_1948,5455798.46,Drama,Telugu,110,11,11,33.46,7.5,2498078.66,5.53,Low,2757,No,No,France,PG-13,16387393.28,200.3665439650423,3.0036654396504225,Low,Standard,Fall,70,Super Hit
Movie_1949,33159891.58,Crime,French,173,12,3,67.62,3.66,10241353.54,4.53,Medium,2491,No,No,USA,R,46174106.79,39.24685694041706,1.3924685694041705,Medium,Epic,Winter,65,Flop
Movie_1950,27887672.76,Horror,French,172,8,18,93.8,8.02,6451443.26,6.49,High,1967,No,No,South Korea,U,159998620.92,473.7252523612873,5.737252523612873,Medium,Epic,Summer,68,Hit
Movie_1951,13075011.26,Thriller,English,141,8,24,96.05,9.11,6013628.53,5.38,Low,2185,No,No,France,R,71867004.85,449.65157138992777,5.496515713899278,Medium,Long,Summer,73,Blockbuster
Movie_1952,16675574.05,Sci-Fi,Tamil,125,3,1,83.55,7.6,2801823.49,7.81,Medium,658,No,Yes,Japan,R,22604897.35,35.556936644109115,1.355569366441091,Medium,Long,Spring,77,Flop
Movie_1953,11647457.46,Sci-Fi,French,160,6,1,78.98,9.14,5610838.02,5.61,Low,3567,No,Yes,Japan,UA,97697502.46,738.7882316421011,8.387882316421011,Medium,Epic,Summer,77,Blockbuster
Movie_1954,10550272.34,Sci-Fi,Tamil,179,2,9,69.36,4.14,1749319.91,5.56,Medium,1751,No,No,India,G,6601325.83,-37.429806385452984,0.6257019361454702,Medium,Epic,Winter,77,Flop
Movie_1955,15704182.42,Mystery,Tamil,124,8,15,96.09,5.24,2580398.66,8.96,High,2431,Yes,No,UK,A,82492783.63,425.2918071363055,5.252918071363055,Medium,Long,Summer,62,Super Hit
Movie_1956,3571711.84,Drama,English,104,9,7,29.93,8.8,1019008.21,6.94,Medium,2200,Yes,No,Canada,A,19392038.54,442.9340161999183,5.429340161999183,Low,Standard,Fall,70,Super Hit
Movie_1957,7351629.67,Adventure,Korean,167,3,14,93.36,5.99,1016933.52,7.58,Low,2405,No,No,UK,PG,35174455.03,378.45792849900175,4.784579284990018,Low,Epic,Spring,78,Super Hit
Movie_1958,22413945.81,Action,Spanish,136,1,20,69.38,6.05,3790011.9,7.83,Medium,1051,No,Yes,USA,A,58789841.13,162.29135034211993,2.622913503421199,Medium,Long,Winter,85,Average
Movie_1959,30586357.21,Mystery,Telugu,84,11,14,21.28,3.93,14625667.91,7.22,High,2699,No,No,Germany,U,41794346.78,36.64375424980528,1.3664375424980528,Medium,Short,Fall,62,Flop
Movie_1960,33489717.71,Mystery,English,140,6,3,57.07,4.25,15564455.2,5.41,Medium,1209,Yes,Yes,Canada,A,102685599.44,206.6182890199106,3.0661828901991064,Medium,Long,Summer,62,Flop
Movie_1961,5711591.47,Fantasy,Hindi,179,1,19,68.12,3.77,1743685.23,9.11,Low,1041,No,No,UK,R,27165985.0,375.62899312194685,4.756289931219468,Low,Epic,Winter,75,Hit
Movie_1962,20536418.54,Drama,Telugu,175,4,18,94.84,4.85,2808855.75,9.75,Medium,1978,No,No,USA,R,92393855.13,349.90247423151715,4.499024742315171,Medium,Epic,Spring,70,Hit
Movie_1963,2876673.49,Animation,Telugu,162,5,28,96.97,3.13,881150.47,5.2,Medium,1146,No,No,Canada,R,7527774.75,161.68332194002315,2.6168332194002315,Low,Epic,Spring,72,Average
Movie_1964,23158373.51,Action,Telugu,110,5,14,76.03,9.11,5092517.91,7.73,High,4638,Yes,No,India,UA,103902225.71,348.6594262120094,4.486594262120094,Medium,Standard,Spring,85,Blockbuster
Movie_1965,24176416.09,Fantasy,Spanish,113,2,9,20.05,8.37,3977766.82,5.52,Low,4637,No,No,India,A,61269998.32,153.42878817072844,2.534287881707284,Medium,Standard,Winter,75,Hit
Movie_1966,6324508.77,Drama,English,104,10,1,81.93,8.17,1511846.37,4.04,High,1307,No,No,UK,UA,9281593.74,46.75596283503929,1.4675596283503929,Low,Standard,Fall,70,Flop
Movie_1967,10828685.39,Drama,French,126,9,13,58.88,5.43,2193521.11,5.9,Medium,1633,No,No,Japan,G,32454564.94,199.7091869523785,2.997091869523785,Medium,Long,Fall,70,Average
Movie_1968,15910726.88,Mystery,French,156,1,26,97.67,4.61,7501431.11,8.03,Medium,3115,No,No,USA,PG,69382617.29,336.0744660711566,4.360744660711567,Medium,Epic,Winter,62,Blockbuster
Movie_1969,15068767.55,Thriller,Tamil,152,5,26,77.23,7.72,7203577.9,7.22,Medium,2995,No,No,USA,UA,133798631.88,787.920206055604,8.87920206055604,Medium,Epic,Spring,73,Blockbuster
Movie_1970,22903714.55,Drama,Tamil,134,9,8,59.45,4.43,6170145.09,4.88,Low,3101,No,No,India,G,54851000.56,139.48517363966187,2.394851736396619,Medium,Long,Fall,70,Average
Movie_1971,11097447.3,Thriller,Spanish,83,5,3,83.87,6.61,2198861.8,9.03,Medium,4236,No,No,USA,PG-13,29711616.62,167.73379333822112,2.677337933382211,Medium,Short,Spring,73,Super Hit
Movie_1972,17550463.06,Mystery,French,165,7,29,83.37,6.59,6210886.45,6.44,Low,1296,No,No,Germany,R,76681240.3,336.9186159809507,4.369186159809507,Medium,Epic,Summer,62,Blockbuster
Movie_1973,12926058.78,Crime,Spanish,119,1,4,59.31,7.6,2915013.96,7.9,Low,3139,No,Yes,India,R,35079029.98,171.3822563941644,2.713822563941644,Medium,Standard,Winter,65,Hit
Movie_1974,32947487.53,Horror,Telugu,145,10,19,95.23,5.75,9749989.64,9.78,Low,4563,No,No,South Korea,PG-13,308465521.62,836.2338215899766,9.362338215899767,Medium,Long,Fall,68,Blockbuster
Movie_1975,13740072.48,Thriller,English,139,10,4,88.18,9.87,1757335.54,4.73,Medium,1146,No,No,India,PG-13,34012840.14,147.5448378420781,2.475448378420781,Medium,Long,Fall,73,Average
Movie_1976,19768990.99,Animation,French,160,3,9,69.69,4.73,5779473.02,9.02,Low,711,Yes,No,UK,A,48520847.47,145.4391703377472,2.4543917033774725,Medium,Epic,Spring,72,Super Hit
Movie_1977,11740332.96,Crime,Korean,161,7,22,39.02,5.92,2986516.93,5.45,Medium,2166,No,No,Germany,UA,31925773.09,171.932433251876,2.71932433251876,Medium,Epic,Summer,65,Average
Movie_1978,3947755.2,Drama,Hindi,123,3,16,73.82,5.51,842172.6,5.3,Medium,3941,No,No,France,G,20601392.89,421.8508201825686,5.218508201825686,Low,Long,Spring,70,Hit
Movie_1979,14521082.22,Thriller,Tamil,162,10,15,38.68,8.68,2175363.93,6.51,High,1865,No,Yes,South Korea,A,43359186.35,198.59473070320513,2.9859473070320512,Medium,Epic,Fall,73,Flop
Movie_1980,11228270.86,Romance,Tamil,86,8,7,46.58,8.88,2947282.6,7.86,Medium,750,Yes,Yes,Japan,PG-13,35429746.1,215.54053639920835,3.1554053639920836,Medium,Short,Summer,74,Hit
Movie_1981,18065168.15,Crime,Tamil,153,5,10,21.94,4.75,3036193.05,5.61,Low,4571,Yes,No,India,PG-13,53989436.46,198.85930765609842,2.9885930765609845,Medium,Epic,Spring,65,Hit
Movie_1982,4987087.07,Mystery,Telugu,81,3,18,56.91,9.29,1949467.97,6.55,Low,2669,No,No,France,U,22965357.66,360.49642481978964,4.604964248197896,Low,Short,Spring,62,Blockbuster
Movie_1983,10544106.74,Horror,Hindi,148,5,20,60.95,3.41,3839915.44,4.03,Low,4453,No,No,Japan,U,56825807.06,438.93429250318843,5.389342925031884,Medium,Long,Spring,68,Hit
Movie_1984,36112453.53,Animation,Korean,153,9,21,79.58,5.95,7974399.35,6.77,High,3450,No,No,India,R,171010083.13,373.54878002940274,4.7354878002940275,Medium,Epic,Fall,72,Hit
Movie_1985,21239160.02,Sci-Fi,Hindi,81,9,7,27.08,7.65,3769857.85,7.37,Low,4974,No,Yes,Canada,PG-13,60404770.57,184.40282248977564,2.8440282248977566,Medium,Short,Fall,77,Hit
Movie_1986,40686319.82,Comedy,Japanese,85,4,17,94.19,8.66,13363327.55,4.26,High,1085,No,No,UK,G,124149830.9,205.1390035993676,3.0513900359936756,Medium,Short,Spring,80,Hit
Movie_1987,15368089.35,Adventure,Hindi,148,12,18,91.15,4.75,1617705.9,5.25,High,4829,No,No,Germany,U,36697430.22,138.78980258531618,2.3878980258531617,Medium,Long,Winter,78,Average
Movie_1988,29245315.5,Adventure,English,132,9,1,84.86,9.33,9060110.99,6.23,Medium,3227,No,Yes,Canada,PG-13,71169388.13,143.3531213913558,2.433531213913558,Medium,Long,Fall,78,Hit
Movie_1989,99282545.02,Mystery,Tamil,151,2,20,37.1,5.79,30558428.0,7.44,Low,2500,Yes,Yes,India,PG-13,492269899.13,395.8272363292406,4.958272363292405,High,Epic,Winter,62,Super Hit
Movie_1990,8196774.8,Comedy,Spanish,95,6,19,29.75,4.61,2016338.79,9.94,High,4707,No,No,France,R,43887689.84,435.4263220699928,5.354263220699927,Low,Standard,Summer,80,Hit
Movie_1991,6145941.41,Sci-Fi,French,140,8,5,47.77,5.95,3035356.03,4.51,Low,3165,Yes,No,Japan,R,33021625.88,437.29158280407364,5.372915828040736,Low,Long,Summer,77,Super Hit
Movie_1992,37940348.72,Fantasy,Korean,164,6,17,68.41,4.72,4547095.04,7.21,Medium,3611,Yes,Yes,Germany,A,122149074.59,221.95032125682582,3.219503212568258,Medium,Epic,Summer,75,Super Hit
Movie_1993,51535167.13,Animation,Telugu,142,4,26,92.8,8.05,19787207.34,6.96,Low,4665,Yes,No,Germany,UA,469033920.79,810.1239928199685,9.101239928199686,High,Long,Spring,72,Blockbuster
Movie_1994,8642058.33,Comedy,Japanese,87,10,3,98.32,3.89,4207620.21,4.68,High,4844,No,No,France,U,40101574.44,364.0280464295362,4.640280464295362,Low,Short,Fall,80,Average
Movie_1995,75376347.35,Sci-Fi,English,144,4,9,62.64,9.17,31560170.7,5.81,Medium,4953,No,No,Japan,G,320467438.36,325.15649753091947,4.251564975309194,High,Long,Spring,77,Blockbuster
Movie_1996,2708199.06,Thriller,Spanish,94,3,15,92.0,3.59,1213096.46,8.01,Low,777,Yes,No,Japan,PG,11730568.29,333.1501499745738,4.331501499745738,Low,Standard,Spring,73,Blockbuster
Movie_1997,27617845.16,Drama,Tamil,142,7,16,69.03,7.81,4146606.74,6.76,Medium,4530,No,No,UK,A,143051716.8,417.96842212435666,5.1796842212435665,Medium,Long,Summer,70,Blockbuster
Movie_1998,14682238.3,Thriller,French,145,9,26,44.61,4.28,6909329.21,8.28,High,2866,No,Yes,Canada,PG,17488173.59,19.11108669309637,1.1911108669309638,Medium,Long,Fall,73,Hit
Movie_1999,22833258.17,Crime,Hindi,95,5,28,97.23,9.24,11315074.71,8.98,High,582,No,No,India,PG-13,116286670.26,409.2863637515644,5.092863637515644,Medium,Standard,Spring,65,Blockbuster
Movie_2000,31692831.85,Action,French,108,10,16,48.75,7.32,8492887.69,6.85,Medium,1264,No,No,India,A,177048551.95,458.63910422381514,5.5863910422381515,Medium,Standard,Fall,85,Hit
Movie_2001,18249554.35,Fantasy,Japanese,140,2,16,36.12,4.5,2074330.69,8.47,Low,2497,Yes,Yes,UK,G,102723844.56,462.8841263184052,5.628841263184051,Medium,Long,Winter,75,Hit
Movie_2002,11226518.46,Drama,Telugu,126,7,10,21.9,3.25,4323618.25,7.93,Low,527,No,Yes,UK,R,17275941.95,53.885124863545606,1.5388512486354562,Medium,Long,Summer,70,Flop
Movie_2003,36124182.18,Horror,English,93,11,9,52.25,7.15,17544286.78,5.57,Medium,4124,No,No,Canada,U,159921565.56,342.69947694079536,4.426994769407954,Medium,Standard,Fall,68,Super Hit
Movie_2004,8843556.7,Crime,French,163,10,28,77.13,8.48,2508526.73,5.2,High,2838,No,Yes,Canada,R,25298909.09,186.07165587574062,2.860716558757406,Low,Epic,Fall,65,Hit
Movie_2005,4725905.83,Mystery,French,150,7,17,45.53,7.33,1503296.47,8.79,Medium,556,Yes,Yes,India,U,14393130.66,204.55813504857753,3.0455813504857754,Low,Long,Summer,62,Super Hit
Movie_2006,9120160.82,Sci-Fi,Japanese,139,9,19,54.42,7.27,2373696.87,6.72,High,4752,Yes,No,India,U,29146185.66,219.5797336828102,3.195797336828102,Low,Long,Fall,77,Blockbuster
Movie_2007,4532996.68,Fantasy,French,136,9,1,21.24,5.72,1873164.41,9.65,Low,3518,No,Yes,India,G,12458327.1,174.8364488102824,2.748364488102824,Low,Long,Fall,75,Hit
Movie_2008,9161655.83,Crime,French,146,6,28,95.19,3.64,2934979.86,8.78,Medium,3419,No,Yes,USA,A,73258637.42,699.6222383743485,7.996222383743485,Low,Long,Summer,65,Super Hit
Movie_2009,56971714.62,Adventure,Japanese,151,11,4,88.06,5.09,17888727.43,5.4,Medium,4650,No,No,India,U,161621275.13,183.6868719995705,2.8368687199957052,High,Epic,Fall,78,Hit
Movie_2010,18096271.84,Action,Japanese,84,7,6,29.49,6.68,3258299.27,4.1,Low,1039,No,No,USA,PG,25441657.77,40.59060338474668,1.4059060338474667,Medium,Short,Summer,85,Flop
Movie_2011,7024091.61,Fantasy,Telugu,160,9,28,77.33,6.9,2198113.81,6.17,Low,2383,No,Yes,Germany,UA,35153805.24,400.47475448572635,5.004747544857263,Low,Epic,Fall,75,Blockbuster
Movie_2012,11440836.23,Action,English,80,1,5,45.51,9.63,4498049.59,7.07,High,4197,Yes,Yes,Canada,PG-13,32345884.66,182.72308081102565,2.827230808110256,Medium,Short,Winter,85,Super Hit
Movie_2013,27535261.97,Romance,Tamil,158,2,3,51.74,8.36,7975155.94,9.86,High,3580,No,No,Canada,PG,74150551.34,169.29306654422948,2.6929306654422946,Medium,Epic,Winter,74,Hit
Movie_2014,7041389.73,Sci-Fi,Korean,161,1,23,98.64,5.79,1663855.81,5.02,Medium,3963,No,No,USA,PG,30174236.18,328.52671613164637,4.2852671613164635,Low,Epic,Winter,77,Super Hit
Movie_2015,23415690.92,Romance,Korean,160,1,1,54.0,7.78,9388843.85,6.48,Medium,1447,No,No,Japan,U,31999628.47,36.65891209158477,1.3665891209158476,Medium,Epic,Winter,74,Average
Movie_2016,6636194.45,Adventure,Telugu,96,1,20,92.17,3.41,2974321.05,5.32,High,4679,No,No,South Korea,R,18654531.19,181.102841855395,2.81102841855395,Low,Standard,Winter,78,Hit
Movie_2017,54307866.42,Thriller,English,90,1,19,30.19,9.6,10362940.08,4.53,Low,2170,Yes,No,UK,UA,263778770.71,385.7100602517097,4.857100602517097,High,Standard,Winter,73,Super Hit
Movie_2018,13135072.07,Romance,English,150,4,2,87.36,7.91,2232861.95,8.08,Medium,4629,Yes,No,Japan,G,58514293.33,345.4813267728039,4.4548132677280385,Medium,Long,Spring,74,Blockbuster
Movie_2019,26428256.91,Comedy,Japanese,103,6,25,81.07,4.12,3398373.7,5.35,High,1339,No,Yes,South Korea,R,76812449.57,190.6451599573163,2.906451599573163,Medium,Standard,Summer,80,Flop
Movie_2020,31489180.04,Animation,English,103,12,29,41.77,8.07,15048416.56,7.4,Medium,3311,No,No,Germany,PG-13,301387391.7,857.1141303684451,9.57114130368445,Medium,Standard,Winter,72,Blockbuster
Movie_2021,6446174.27,Action,French,141,3,8,69.52,6.39,3131289.31,5.59,High,2317,Yes,Yes,France,PG-13,27778788.91,330.9345007825859,4.3093450078258595,Low,Long,Spring,85,Hit
Movie_2022,2825885.04,Comedy,Japanese,129,12,19,86.44,4.91,409106.92,5.12,High,1047,Yes,No,USA,A,6769051.91,139.53741267549935,2.3953741267549935,Low,Long,Winter,80,Average
Movie_2023,13136717.37,Animation,Telugu,151,12,8,41.72,7.69,2859481.27,5.86,Medium,4266,No,Yes,Japan,U,73244241.96,457.55361021366025,5.575536102136603,Medium,Epic,Winter,72,Average
Movie_2024,43310018.07,Sci-Fi,Korean,128,1,10,82.33,7.59,10625931.27,7.11,Low,2757,No,Yes,India,A,196728127.01,354.2323826603751,4.5423238266037504,Medium,Long,Winter,77,Super Hit
Movie_2025,8723077.24,Drama,Korean,149,6,12,91.15,9.19,2975738.84,7.95,High,3406,Yes,No,Germany,U,45624880.47,423.03652959514545,5.230365295951454,Low,Long,Summer,70,Blockbuster
Movie_2026,12975165.91,Romance,Telugu,93,10,21,89.39,8.97,2345907.2,9.89,High,2041,No,No,Germany,R,56934948.23,338.79938510936535,4.387993851093654,Medium,Standard,Fall,74,Blockbuster
Movie_2027,11504903.77,Fantasy,Korean,176,10,14,83.43,6.85,3256567.32,7.78,Medium,1099,No,No,Japan,PG-13,64509496.27,460.7130451470087,5.607130451470087,Medium,Epic,Fall,75,Hit
Movie_2028,57124367.42,Fantasy,Korean,164,3,1,58.1,4.47,9148270.02,5.41,Medium,2831,No,No,UK,A,90349657.79,58.16307798336755,1.5816307798336755,High,Epic,Spring,75,Flop
Movie_2029,18453222.22,Adventure,Spanish,108,4,24,29.92,5.39,4263476.28,8.38,Medium,3104,Yes,No,Germany,UA,85651558.47,364.1550264168444,4.641550264168444,Medium,Standard,Spring,78,Super Hit
Movie_2030,36166521.07,Animation,Spanish,179,10,16,50.05,4.53,16282055.37,9.75,Medium,4455,Yes,No,USA,UA,275396378.25,661.467705774002,7.6146770577400185,Medium,Epic,Fall,72,Blockbuster
Movie_2031,42991182.54,Animation,Korean,172,11,23,86.45,4.23,20165311.7,7.73,Medium,1246,No,Yes,India,R,135493862.49,215.166632980922,3.15166632980922,Medium,Epic,Fall,72,Hit
Movie_2032,15933632.92,Adventure,French,106,6,28,38.48,9.38,2764524.85,4.11,Low,3703,No,No,UK,PG-13,46291647.01,190.52788678151623,2.9052788678151624,Medium,Standard,Summer,78,Blockbuster
Movie_2033,20645097.36,Crime,English,147,8,29,66.13,5.57,5645198.32,6.42,Medium,3095,Yes,No,France,A,200730862.0,872.293123639694,9.72293123639694,Medium,Long,Summer,65,Blockbuster
Movie_2034,12635590.43,Thriller,Japanese,80,7,28,70.3,8.52,2944252.57,7.43,Medium,4147,No,No,Japan,R,56206346.66,344.8256452389617,4.448256452389617,Medium,Short,Summer,73,Blockbuster
Movie_2035,12687696.49,Thriller,English,83,1,8,94.43,7.33,3301935.53,8.39,Low,4896,Yes,No,UK,G,68387604.92,439.00725773114704,5.390072577311471,Medium,Short,Winter,73,Blockbuster
Movie_2036,19876259.04,Romance,Telugu,115,7,24,95.46,7.43,5666119.06,4.36,Low,3004,No,Yes,USA,PG-13,59854336.53,201.1348182248283,3.011348182248283,Medium,Standard,Summer,74,Blockbuster
Movie_2037,70193134.37,Crime,Tamil,173,6,24,30.42,4.06,14690353.7,5.15,High,3201,No,No,South Korea,PG-13,86584567.31,23.351903412088642,1.2335190341208864,High,Epic,Summer,65,Flop
Movie_2038,12258677.75,Drama,Korean,88,8,12,78.16,9.45,2743184.76,4.53,Medium,1458,No,Yes,Germany,G,65642988.36,435.48180071867864,5.354818007186786,Medium,Short,Summer,70,Hit
Movie_2039,43221162.57,Adventure,French,159,8,2,46.71,8.11,15659515.41,6.89,Low,3101,No,Yes,USA,PG-13,106586580.11,146.60738807609545,2.466073880760954,Medium,Epic,Summer,78,Hit
